"ITRAXX EUROPE SENIOR FINANCIALS SERIES 5","Untranched","1,045,115,239","298,604,354","16",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 7","Untranched","1,496,755,624","312,495,948","29",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 8","Untranched","28,907,392,597","4,951,574,247","331",
"ITRAXX EUROPE SENIOR FINANCIALS SERIES 9","Untranched","17,264,301,453","3,106,525,201","262",
"ITRAXX EUROPE SERIES 1","Untranched","4,904,414,231","812,560,869","44",
"ITRAXX EUROPE SERIES 1B","Tranched","1,383,193,790","253,164,561","37",
"ITRAXX EUROPE SERIES 10","Untranched","99,504,704,483","10,036,733,042","611",
"ITRAXX EUROPE SERIES 11","Untranched","65,974,493,671","3,602,954,167","466",
"ITRAXX EUROPE SERIES 12","Untranched","87,952,064,599","6,137,697,866","661",
"ITRAXX EUROPE SERIES 13","Untranched","154,205,176,197","5,456,282,432","1,275",
"ITRAXX EUROPE SERIES 14","Untranched","149,144,779,922","3,815,453,486","1,182",
"ITRAXX EUROPE SERIES 15","Tranched","26,047,229,246","6,148,393,480","597",
"ITRAXX EUROPE SERIES 15","Untranched","257,064,235,741","9,545,057,018","2,063",
"ITRAXX EUROPE SERIES 16","Untranched","265,074,519,187","12,403,929,941","3,165",
"ITRAXX EUROPE SERIES 17","Untranched","601,771,949,554","40,044,758,208","9,708",
"ITRAXX EUROPE SERIES 18","Untranched","56,272,951,073","16,705,081,376","683",
"ITRAXX EUROPE SERIES 2","Untranched","9,774,782,108","4,344,144,178","90",
"ITRAXX EUROPE SERIES 2C","Tranched","5,675,914,792","976,436,238","137",
"ITRAXX EUROPE SERIES 3","Untranched","18,959,772,015","4,767,088,685","132",
"ITRAXX EUROPE SERIES 3C","Tranched","12,377,953,331","2,888,268,793","229",
"ITRAXX EUROPE SERIES 4","Tranched","6,253,347,974","2,234,231,909","96",
"ITRAXX EUROPE SERIES 4","Untranched","56,945,461,957","14,007,305,320","235",
"ITRAXX EUROPE SERIES 4B","Tranched","22,919,975,824","7,678,939,814","244",
"ITRAXX EUROPE SERIES 4C","Tranched","28,748,598,964","11,616,293,596","301",
"ITRAXX EUROPE SERIES 5","Tranched","12,458,303,478","2,547,535,257","98",
"ITRAXX EUROPE SERIES 5","Untranched","62,679,735,204","17,972,702,340","260",
"ITRAXX EUROPE SERIES 5B","Tranched","13,728,893,048","6,045,849,108","199",
"ITRAXX EUROPE SERIES 5C","Tranched","39,868,200,050","17,799,303,433","322",
"ITRAXX EUROPE SERIES 6","Tranched","8,546,055,574","6,355,139,473","79",
"ITRAXX EUROPE SERIES 6","Untranched","83,183,036,493","21,622,541,092","362",
"ITRAXX EUROPE SERIES 6B","Tranched","7,599,665,815","1,814,680,977","193",
"ITRAXX EUROPE SERIES 6C","Tranched","48,994,568,613","10,278,282,653","402",
"ITRAXX EUROPE SERIES 7","Tranched","6,857,698,261","3,203,724,817","85",
"ITRAXX EUROPE SERIES 7","Untranched","78,990,537,101","15,004,558,560","305",
"ITRAXX EUROPE SERIES 7B","Tranched","19,679,798,699","3,272,662,694","292",
"ITRAXX EUROPE SERIES 7C","Tranched","41,543,348,668","6,873,303,767","376",
"ITRAXX EUROPE SERIES 8","Tranched","89,919,783,162","9,848,577,897","1,417",
"ITRAXX EUROPE SERIES 8","Untranched","139,957,788,815","16,674,498,928","777",
"ITRAXX EUROPE SERIES 9","Tranched","556,184,559,968","90,370,128,897","9,071",
"ITRAXX EUROPE SERIES 9","Untranched","649,065,558,608","70,599,745,978","3,929",
"ITRAXX EUROPE SUB FINANCIALS SERIES 10","Untranched","14,079,209,773","2,095,741,678","189",
"ITRAXX EUROPE SUB FINANCIALS SERIES 11","Untranched","5,706,355,499","1,373,151,597","124",
"ITRAXX EUROPE SUB FINANCIALS SERIES 12","Untranched","14,269,114,090","4,261,285,366","165",
"ITRAXX EUROPE SUB FINANCIALS SERIES 13","Untranched","16,804,691,013","1,745,965,622","251",
"ITRAXX EUROPE SUB FINANCIALS SERIES 14","Untranched","18,735,237,072","1,771,961,078","354",
"ITRAXX EUROPE SUB FINANCIALS SERIES 15","Untranched","23,296,298,865","2,331,642,748","396",
"ITRAXX EUROPE SUB FINANCIALS SERIES 16","Untranched","19,156,375,297","1,451,441,062","537",
"ITRAXX EUROPE SUB FINANCIALS SERIES 17","Untranched","29,151,065,239","4,495,414,287","1,616",
"ITRAXX EUROPE SUB FINANCIALS SERIES 18","Untranched","2,233,448,920","1,243,510,570","101",
"ITRAXX EUROPE SUB FINANCIALS SERIES 2","Untranched","856,864,668","149,302,177","29",
"ITRAXX EUROPE SUB FINANCIALS SERIES 3","Untranched","854,268,109","211,074,330","30",
"ITRAXX EUROPE SUB FINANCIALS SERIES 4","Untranched","880,251,621","194,741,970","22",
"ITRAXX EUROPE SUB FINANCIALS SERIES 5","Untranched","645,245,060","207,724,768","23",
"ITRAXX EUROPE SUB FINANCIALS SERIES 6","Untranched","1,288,023,390","455,566,384","37",
"ITRAXX EUROPE SUB FINANCIALS SERIES 7","Untranched","4,046,066,277","892,151,913","48",
"ITRAXX EUROPE SUB FINANCIALS SERIES 8","Untranched","16,651,085,527","1,718,701,747","296",
"ITRAXX EUROPE SUB FINANCIALS SERIES 9","Untranched","20,335,943,212","3,245,170,512","289",
"ITRAXX EUROPE TMT SERIES 1","Untranched","357,026,945","194,741,970","11",
"ITRAXX JAPAN HIVOL SERIES 8","Untranched","191,320,347","134,400,000","16",
"ITRAXX JAPAN SERIES 10","Tranched","179,200,000","166,400,000","10",
"ITRAXX JAPAN SERIES 10","Untranched","4,046,881,527","496,000,000","196",
"ITRAXX JAPAN SERIES 11","Untranched","5,711,261,011","759,680,000","275",
"ITRAXX JAPAN SERIES 12","Untranched","4,693,760,000","642,560,000","233",
"ITRAXX JAPAN SERIES 13","Untranched","12,584,383,326","1,576,896,000","564",
"ITRAXX JAPAN SERIES 14","Untranched","12,143,714,664","1,356,799,999","633",
"ITRAXX JAPAN SERIES 15","Untranched","17,678,611,968","910,720,000","768",
"ITRAXX JAPAN SERIES 16","Untranched","13,971,045,376","709,329,920","733",
"ITRAXX JAPAN SERIES 17","Untranched","35,062,432,000","1,916,800,000","2,373",
"ITRAXX JAPAN SERIES 18","Untranched","2,062,583,040","958,949,120","107",
"ITRAXX JAPAN SERIES 8","Untranched","5,833,518,778","1,564,096,001","171",
"ITRAXX JAPAN SERIES 9","Tranched","343,040,000","220,160,000","24",
"ITRAXX JAPAN SERIES 9","Untranched","6,153,119,030","1,171,968,000","213",
"ITRAXX JAPAN 80 SERIES 8","Tranched","320,000,000","140,800,000","26",
"ITRAXX JAPAN 80 SERIES 8","Untranched","803,045,486","474,432,000","23",
"ITRAXX LEVX SENIOR SERIES 2","Untranched","3,034,330,852","331,056,154","130",
"ITRAXX LEVX SENIOR SERIES 3","Untranched","1,605,322,974","105,809,803","84",
"ITRAXX LEVX SENIOR SERIES 4","Untranched","149,302,178","27,263,876","14",
"ITRAXX SDI-75 SERIES 1","Untranched","930,270,313","219,173,634","39",
"ITRAXX SDI-75 SERIES 2","Untranched","261,384,853","115,269,097","14",
"ITRAXX SOVX ASIA PACIFIC SERIES 3","Untranched","3,974,000,000","325,500,000","255",
